date,year,model,pearson_ic,spearman_rank_ic,n
2016-11-30,2016,ridge,0.004931955011410502,-0.002226802011156541,3349
2016-11-30,2016,lgbm,-0.007512152001183658,0.002183063146859084,3349
2016-11-30,2016,ranker,0.0026231070410198793,0.00018416515440282827,3349
2016-12-30,2016,ridge,-0.06561914163246772,-0.0739263776457216,3428
2016-12-30,2016,lgbm,-0.030069051352213032,-0.07490034938581101,3428
2016-12-30,2016,ranker,0.011194703391485147,-0.03616644801621923,3428
2017-01-31,2017,ridge,0.02544420186493494,0.02301086422385644,3347
2017-01-31,2017,lgbm,0.06532727388600966,0.0695970864175832,3347
2017-01-31,2017,ranker,0.02940975833709018,-0.008799113472865808,3347
2017-02-28,2017,ridge,-0.16212605340406755,-0.17459195362214006,3343
2017-02-28,2017,lgbm,-0.03214511663998885,-0.05937103081222676,3343
2017-02-28,2017,ranker,0.03097280490446786,-0.061338087329769704,3343
2017-03-31,2017,ridge,0.09665445222914155,0.08698409182818982,3343
2017-03-31,2017,lgbm,0.0022753686913821675,0.0810698040632445,3343
2017-03-31,2017,ranker,-0.023036310171560322,-0.02044135503239112,3343
2017-04-28,2017,ridge,-0.046128301423512846,-0.11457438161014494,3294
2017-04-28,2017,lgbm,-0.05987730289749525,-0.09538596706619368,3294
2017-04-28,2017,ranker,-0.09082366783354917,-0.14511479495970125,3294
2017-05-31,2017,ridge,0.050049566216257536,0.09524648221215429,3272
2017-05-31,2017,lgbm,0.09159792202445717,0.12257988696408749,3272
2017-05-31,2017,ranker,0.08960282263522698,0.09344475493394665,3272
2017-06-30,2017,ridge,-0.042313211904006984,-0.07282993104308975,3390
2017-06-30,2017,lgbm,-0.043478782382603436,-0.05461605736451063,3390
2017-06-30,2017,ranker,-0.0865713548833496,-0.0978811426822931,3390
2017-07-31,2017,ridge,0.042632710343866224,-0.028551371526269746,3265
2017-07-31,2017,lgbm,0.01939176753792569,-0.015496937748063287,3265
2017-07-31,2017,ranker,-0.007278173760223765,-0.054012455723046804,3265
2017-08-31,2017,ridge,0.09436930469493031,0.16755585299305292,3260
2017-08-31,2017,lgbm,0.05528724510860985,0.13468001837826674,3260
2017-08-31,2017,ranker,0.1384878282074885,0.1603957010627494,3260
2017-09-29,2017,ridge,-0.015412438941248162,-0.015887649661314764,3326
2017-09-29,2017,lgbm,-0.002474974780007898,-0.013110445156568454,3326
2017-09-29,2017,ranker,-0.1635496144840679,-0.17029591370634875,3326
2017-10-31,2017,ridge,0.020229131670400597,0.07877354009976385,3281
2017-10-31,2017,lgbm,0.0071332030045291464,0.12462557624657057,3281
2017-10-31,2017,ranker,0.053817277769702986,0.06225169927887175,3281
2017-11-30,2017,ridge,-0.04940242671123465,-0.0939604419708101,3349
2017-11-30,2017,lgbm,-0.05598571462090051,-0.04477425823403096,3349
2017-11-30,2017,ranker,0.12059172327839245,0.09164985741461755,3349
2017-12-29,2017,ridge,0.026392938995047306,0.04871499354269183,3453
2017-12-29,2017,lgbm,0.034071417940234876,0.04442559214058642,3453
2017-12-29,2017,ranker,-0.03398569260907322,-0.0503000285818422,3453
