year,model,portfolio,cost_bps,annual_return,annualized_vol,sharpe,max_drawdown,mean_daily_return,trading_days,avg_rebalance_turnover
2016,ranker,long_short,20,0.15167052310615947,0.16108036339909534,1.0244863445477888,-0.09477633451602785,0.0006548596534808278,234,2.1847145879197067
2016,ridge,long_only,0,0.32206579268280877,0.1750890698517739,1.8056644762986442,-0.08822262737633901,0.0012545718794425397,234,1.2600179100978979
2016,ridge,long_only,5,0.3129449712078576,0.1750945560686434,1.762984170064878,-0.08883228607339322,0.0012249560738633156,234,1.2600179100978979
2016,ridge,long_only,10,0.30388135709454844,0.17512588886135913,1.7200526407952217,-0.08944194477044731,0.0011953402682840922,234,1.2600179100978979
2016,ridge,long_only,20,0.2859244607748621,0.17526602729154958,1.6335132713393001,-0.09066126216455539,0.0011361086571256437,234,1.2600179100978979
2016,ridge,long_short,0,0.06738603036365243,0.07943342471389994,0.9237944514857346,-0.058306596954675216,0.00029119109925877215,234,2.315547093093338
2016,ridge,long_short,5,0.05385923649617008,0.07972642843519494,0.7483715830856542,-0.06054758194934473,0.00023676584707068234,234,2.315547093093338
2016,ridge,long_short,10,0.040488405875190425,0.08020874931961526,0.5728780251554936,-0.06311719851684583,0.00018234059488259218,234,2.315547093093338
2016,ridge,long_short,20,0.014208170502660877,0.08172662088683015,0.2266030652761219,-0.07202898879670971,7.349009050640967e-05,234,2.315547093093338
2017,lgbm,long_only,0,0.22761285555522615,0.12698067334597413,1.685324049535464,-0.06453442856036151,0.0008492205659372105,251,1.3472567607440231
2017,lgbm,long_only,5,0.21777725459462993,0.12671406847521102,1.6248222410370838,-0.06517958153790149,0.0008170152250429318,251,1.3472567607440231
2017,lgbm,long_only,10,0.2080139104114398,0.12648838981455757,1.5635592412506052,-0.06582473451544102,0.0007848098841486523,251,1.3472567607440231
2017,lgbm,long_only,20,0.18870206443042759,0.12616064981262604,1.438963728106727,-0.06711504047052108,0.0007203992023600936,251,1.3472567607440231
2017,lgbm,long_short,0,-0.006229503743761633,0.06886165447185855,-0.05682540213449433,-0.04299939285941101,-1.552813971035699e-05,251,2.511106489069558
2017,lgbm,long_short,5,-0.021088750307868387,0.0688246123504404,-0.27664168298425945,-0.05140310288584937,-7.555458964827412e-05,251,2.511106489069558
2017,lgbm,long_short,10,-0.03574413011979394,0.06905174951936782,-0.49479444349396395,-0.05974350549420593,-0.00013558103958619122,251,2.511106489069558
2017,lgbm,long_short,20,-0.06445344187409496,0.07028533928502334,-0.916546087701071,-0.07623597752283795,-0.0002556339394620259,251,2.511106489069558
2017,ranker,long_only,0,0.19800196138169102,0.13417268751500214,1.4191688401307825,-0.07925464498298784,0.0007556099099916487,251,1.2274558709260701
2017,ranker,long_only,5,0.189251791506736,0.13395106007706262,1.3663170744034678,-0.07978978713290241,0.0007262683353878387,251,1.2274558709260701
2017,ranker,long_only,10,0.1805602043698875,0.13376173423333426,1.31297298681261,-0.08032492928281754,0.0006969267607840296,251,1.2274558709260701
2017,ranker,long_only,20,0.16335135406745027,0.13348051366959676,1.2049503384095028,-0.08139521358264734,0.0006382436115764081,251,1.2274558709260701
2017,ranker,long_short,0,0.030967576484203008,0.0927795430463027,0.3762572128642599,-0.07711785098071366,0.00013852766776754557,251,2.0477633900617787
2017,ranker,long_short,5,0.018399036646254086,0.09256173508791395,0.24387444116433715,-0.08169849236151117,8.957714848320011e-05,251,2.0477633900617787
2017,ranker,long_short,10,0.005970978733699228,0.09247531158725694,0.1107096627455113,-0.08626093490989029,4.062662919885432e-05,251,2.0477633900617787
2017,ranker,long_short,20,-0.018469389353645616,0.09269752921584531,-0.15570157352943942,-0.09590710945881697,-5.7274409369834513e-05,251,2.0477633900617787
2017,ridge,long_only,0,0.18147186747427724,0.13248171906182477,1.3302214916919686,-0.05552321449957842,0.0006993255156838763,251,1.3529196760320366
2017,ridge,long_only,5,0.17197556536240732,0.1321556455251808,1.2718349679184282,-0.05618280099337214,0.0006669848062966566,251,1.3529196760320366
2017,ridge,long_only,10,0.16254926066415876,0.13186884590794934,1.2127983021313231,-0.05684238748716497,0.0006346440969094366,251,1.3529196760320366
2017,ridge,long_only,20,0.1439047693531228,0.13141406176615136,1.0929621454483835,-0.05871923925595046,0.0005699626781349968,251,1.3529196760320366
2017,ridge,long_short,0,-0.014946802934741155,0.07774412100242101,-0.1557275341985445,-0.0607100762270012,-4.8043255008493245e-05,251,2.3411121119036955
2017,ridge,long_short,5,-0.02865009446383726,0.077233102431207,-0.3393562468403507,-0.0651002639834587,-0.00010400609433686814,251,2.3411121119036955
2017,ridge,long_short,10,-0.042178455515963664,0.07692431511663905,-0.5240497913113243,-0.07006519079576012,-0.00015996893366524304,251,2.3411121119036955
2017,ridge,long_short,20,-0.068718493932722,0.07692158149119564,-0.8907440665788252,-0.0809362133604905,-0.00027189461232199244,251,2.3411121119036955
2018,lgbm,long_only,0,-0.13158556685823708,0.20508032852981248,-0.5881013403017229,-0.31202234695488007,-0.0004786032384043666,251,1.3156800394580188
2018,lgbm,long_only,5,-0.13838444824574814,0.2048842660063239,-0.627347083985223,-0.31380536567717854,-0.0005100537572758732,251,1.3156800394580188
2018,lgbm,long_only,10,-0.14513453465742943,0.20471255932303595,-0.6665886941201665,-0.31558492782657577,-0.0005415042761473795,251,1.3156800394580188
2018,lgbm,long_only,20,-0.15848959417634556,0.2044424502436122,-0.745002512535371,-0.31913370022082355,-0.0006044053138903915,251,1.3156800394580188
2018,lgbm,long_short,0,-0.009396453468109023,0.08497210652085178,-0.06920426529057268,-0.1326837348614528,-2.3335048420507247e-05,251,2.7364718981917058
2018,lgbm,long_short,5,-0.025507763071797362,0.08470398777389851,-0.2640333454156759,-0.13624282213642136,-8.874871929361481e-05,251,2.7364718981917058
2018,lgbm,long_short,10,-0.04137863427876309,0.0846911370574467,-0.45871296184939403,-0.14036876842688772,-0.0001541623901667236,251,2.7364718981917058
2018,lgbm,long_short,20,-0.07241208254103915,0.08542941225284362,-0.8406637778275275,-0.14976692847495077,-0.0002849897319129396,251,2.7364718981917058
2018,ranker,long_only,0,-0.17441908362801029,0.2208014985773174,-0.7610582084950822,-0.3335363767350682,-0.0006668364799217564,251,0.9745314600048118
2018,ranker,long_only,5,-0.17921121452951738,0.22065687093422146,-0.7881616218735594,-0.3350211663614586,-0.0006901320526708756,251,0.9745314600048118
2018,ranker,long_only,10,-0.18397788711567964,0.22052484665092859,-0.8152539921744978,-0.33650330973855613,-0.0007134276254199938,251,0.9745314600048118
2018,ranker,long_only,20,-0.19343534790127093,0.22029869663846718,-0.8693865791939122,-0.33945967188997606,-0.0007600187709182316,251,0.9745314600048118
2018,ranker,long_short,0,-0.09404435622076857,0.14624982606165515,-0.6050671923255757,-0.22725770641323562,-0.0003511546493382123,251,1.387178898716595
2018,ranker,long_short,5,-0.10152995676067866,0.1460380983068587,-0.6631639675078547,-0.23012222111979597,-0.00038431430428761325,251,1.387178898716595
2018,ranker,long_short,10,-0.10895907845604513,0.14586603658873712,-0.721233264357102,-0.232977883761045,-0.0004174739592370132,251,1.387178898716595
2018,ranker,long_short,20,-0.1236494270488846,0.14564144119433894,-0.8370962469366456,-0.23866274037507496,-0.0004837932691358147,251,1.387178898716595
2018,ridge,long_only,0,-0.1329593324068914,0.21152984928713262,-0.5713393349557591,-0.30336730522516564,-0.0004795846167261996,251,1.1478187216307065
2018,ridge,long_only,5,-0.13888685986642768,0.21137684888657715,-0.6044638961908018,-0.3049871645539671,-0.0005070225144544236,251,1.1478187216307065
2018,ridge,long_only,10,-0.14477724605265851,0.21124185305064094,-0.6375820980785444,-0.30660420424346746,-0.0005344604121826477,251,1.1478187216307065
2018,ridge,long_only,20,-0.15644743966092256,0.21102600867706234,-0.7037650252501545,-0.30982983776763673,-0.0005893362076390955,251,1.1478187216307065
2018,ridge,long_short,0,0.025086413331584234,0.11056706626702097,0.2801138650604432,-0.12025927882532705,0.00012290225508114838,251,1.9184065313973024
2018,ridge,long_short,5,0.013366569121854521,0.1104656500349427,0.17575663350973145,-0.12362628244381568,7.70439316214511e-05,251,1.9184065313973024
2018,ridge,long_short,10,0.0017695669855857243,0.1104610559125624,0.07114519403999858,-0.12698362474767,3.1185608161755494e-05,251,1.9184065313973024
2018,ridge,long_short,20,-0.02106058365466479,0.11074212824150217,-0.13774181523457465,-0.13366939929847665,-6.053103875763716e-05,251,1.9184065313973024
2019,lgbm,long_only,0,0.3527803828102425,0.19276774273378455,1.6645482857043459,-0.12498105570450013,0.0012732984750262596,252,1.4320894332860068
2019,lgbm,long_only,5,0.3412019629703942,0.1928298078998225,1.619452316568889,-0.12688176717555066,0.0012392011075670689,252,1.4320894332860068
2019,lgbm,long_only,10,0.32971441285645753,0.1929224845800692,1.5741355558851182,-0.12877972756776024,0.0012051037401078783,252,1.4320894332860068
2019,lgbm,long_only,20,0.3070093318266167,0.1931994817225408,1.482928767475709,-0.13256740307503467,0.0011369090051894968,252,1.4320894332860068
2019,lgbm,long_short,0,0.188145793641038,0.08977504454019113,1.9655292389796655,-0.04377523110773618,0.0007002201387874897,252,2.729711258300585
2019,lgbm,long_short,5,0.1688079499719528,0.09023700577567992,1.7739640854504852,-0.046441040948629886,0.0006352270135898578,252,2.729711258300585
2019,lgbm,long_short,10,0.14975879198808184,0.09093408979895441,1.5802537881287821,-0.04910313676574651,0.0005702338883922243,252,2.729711258300585
2019,lgbm,long_short,20,0.11251089964709826,0.09301069992793844,1.1927918493376377,-0.05441618632865575,0.00044024763799695936,252,2.729711258300585
2019,ranker,long_only,0,0.26803126901671703,0.2134408149308772,1.2195004203152346,-0.18512235725455217,0.0010329014425421862,252,1.0390321199359198
2019,ranker,long_only,5,0.26015047405535663,0.2134627602638599,1.1901699879031695,-0.18637373925896417,0.0010081625825437114,252,1.0390321199359198
2019,ranker,long_only,10,0.2523145776984983,0.2134992827112481,1.160766326398264,-0.18762384104108498,0.0009834237225452374,252,1.0390321199359198
2019,ranker,long_only,20,0.23677655168856648,0.21361602605761243,1.1017637439744035,-0.19012020655622597,0.0009339460025482888,252,1.0390321199359198
2019,ranker,long_short,0,0.03956717652004649,0.1603540468895606,0.32190824353062536,-0.20104140565474504,0.0002048384507033571,252,1.3490253847157572
2019,ranker,long_short,5,0.03118090801449025,0.1603900941628782,0.27137048267302,-0.2052618313272574,0.00017271879868631498,252,1.3490253847157572
2019,ranker,long_short,10,0.022856644372851953,0.16045899596618518,0.220810212274564,-0.2094627404519358,0.00014059914666927282,252,1.3490253847157572
2019,ranker,long_short,20,0.006392467362076104,0.1606951739655556,0.11974647320891144,-0.21780631837968456,7.635984263518955e-05,252,1.3490253847157572
2019,ridge,long_only,0,0.3151530575759951,0.19397672064802327,1.5097699796308583,-0.131745401433087,0.0011621437681810587,252,1.1467362263843779
2019,ridge,long_only,5,0.3061280809027558,0.19403757690426815,1.4738372679453406,-0.13372013721347598,0.0011348405246957162,252,1.1467362263843779
2019,ridge,long_only,10,0.29715988812796557,0.1941179251852749,1.4377827014101312,-0.13617048167510226,0.001107537281210374,252,1.1467362263843779
2019,ridge,long_only,20,0.2793925564663564,0.19433699524913234,1.3653527976402442,-0.1410545552029313,0.001052930794239689,252,1.1467362263843779
2019,ridge,long_short,0,0.14252512158296615,0.11911287507794975,1.1782348006092278,-0.07539441681712122,0.0005569164072121427,252,1.918903636483759
2019,ridge,long_short,5,0.12941580180855805,0.1193822309008918,1.0791347407932808,-0.07622489646656694,0.0005112282253911009,252,1.918903636483759
2019,ridge,long_short,10,0.1164444470189645,0.11973959077147113,0.9797602465800833,-0.07749113462117152,0.0004655400435700588,252,1.918903636483759
2019,ridge,long_short,20,0.09091036067859437,0.12071500394620083,0.7810897093112958,-0.0831498238036027,0.0003741636799279759,252,1.918903636483759
2020,lgbm,long_only,0,0.4378757300806624,0.42948114289566097,1.0573665123108773,-0.4463669453975708,0.001802059437170137,254,1.2727392912068547
2020,lgbm,long_only,5,0.4278165463657033,0.42954385824666624,1.0410439402422278,-0.44676255565166545,0.0017745001218093586,254,1.2727392912068547
2020,lgbm,long_only,10,0.4178213124322028,0.42961651628014497,1.024702418419074,-0.4471581659057601,0.0017469408064485794,254,1.2727392912068547
2020,lgbm,long_only,20,0.3980212327656325,0.4297916395342755,0.9919671512112085,-0.4479493864139499,0.0016918221757270234,254,1.2727392912068547
2020,lgbm,long_short,0,0.35773770349543454,0.15908354698438246,1.9873718113104164,-0.12319241858914431,0.0012545958607938009,254,2.538532900940204
2020,lgbm,long_short,5,0.33893181689102136,0.15908713179767758,1.9002552815745333,-0.1245037181414771,0.001199627628686828,254,2.538532900940204
2020,lgbm,long_short,10,0.32036269058656663,0.15919826060261077,1.8119178365783797,-0.12581501769380987,0.0011446593965798557,254,2.538532900940204
2020,lgbm,long_short,20,0.2839240169706747,0.1597420351938845,1.6323203760345715,-0.12843761679847554,0.0010347229323659098,254,2.538532900940204
2020,ranker,long_only,0,0.36892961815358505,0.4378470307133587,0.9346724234852934,-0.45661112449518015,0.001623982322669423,254,1.0996182124377976
2020,ranker,long_only,5,0.360637453935851,0.43792051771158064,0.92081382373373,-0.4570113868988196,0.0016001716920851397,254,1.0996182124377976
2020,ranker,long_only,10,0.3523908579554067,0.43800138834930363,0.906944585256467,-0.4574116493024588,0.0015763610615008568,254,1.0996182124377976
2020,ranker,long_only,20,0.3360334719706113,0.4381852638174736,0.879177054763326,-0.4582121741097376,0.0015287398003322912,254,1.0996182124377976
2020,ranker,long_short,0,0.3222566376556164,0.22642202906303968,1.33739789529927,-0.1799291338282526,0.0012016521631678548,254,1.5086625583143138
2020,ranker,long_short,5,0.3112772268344328,0.22663197752390285,1.2998343836830595,-0.18066921014048531,0.001168984273125616,254,1.5086625583143138
2020,ranker,long_short,10,0.3003804562405521,0.2268688990343504,1.262190321175994,-0.18140928645271825,0.0011363163830833763,254,1.5086625583143138
2020,ranker,long_short,20,0.27883260582034985,0.22742331441227182,1.1867169936081077,-0.18288943907718302,0.0010709806029988993,254,1.5086625583143138
2020,ridge,long_only,0,0.42416160800852576,0.473326879218093,0.9810544016807838,-0.47807780966393665,0.001842696104328329,254,1.173540107491638
2020,ridge,long_only,5,0.41493227784118414,0.47343233933890844,0.9673098608812738,-0.47836600279541364,0.0018172848027881564,254,1.173540107491638
2020,ridge,long_only,10,0.4057571576070229,0.47354558421270965,0.9535557660519991,-0.47865419592689074,0.001791873501247983,254,1.173540107491638
2020,ridge,long_only,20,0.387568405238619,0.4737954055073413,0.9260216988985686,-0.47923058218984504,0.0017410508981676362,254,1.173540107491638
2020,ridge,long_short,0,0.4355905583989743,0.2634200444751741,1.4929221545781635,-0.22025846738589083,0.0015605778585593352,254,2.0259477159085724
2020,ridge,long_short,5,0.41963471908499983,0.26358761548474513,1.4500326394689211,-0.22137467699176205,0.001516708911955016,254,2.0259477159085724
2020,ridge,long_short,10,0.4038398051853771,0.263796766033037,1.4069758202490372,-0.22249088659763394,0.0014728399653506964,254,2.0259477159085724
2020,ridge,long_short,20,0.37272693248064415,0.26433939134258866,1.3204453577916773,-0.22472330580937772,0.0013851020721420582,254,2.0259477159085724
2021,lgbm,long_only,0,0.12087916624068762,0.23059312033280946,0.6079056173921473,-0.1511893470277661,0.0005562652904059454,253,0.7986415819316296
2021,lgbm,long_only,5,0.1155667912800935,0.2304190998845071,0.5876506933459312,-0.15286821482656265,0.0005373251738383966,253,0.7986415819316296
2021,lgbm,long_only,10,0.11027735568359609,0.2302534782023168,0.567344456431926,-0.15454432392029993,0.0005183850572708482,253,0.7986415819316296
2021,lgbm,long_only,20,0.0997669447726044,0.22994750280740542,0.5265863477701122,-0.15788828045140135,0.0004805048241357509,253,0.7986415819316296
2021,lgbm,long_short,0,0.17075974604702648,0.09070000516009405,1.7769554605290043,-0.03432814689154118,0.0006395629739652301,253,2.011163045873478
2021,lgbm,long_short,5,0.1567073255991085,0.09087128503216227,1.6413390289079033,-0.03627058285227991,0.0005918674076599305,253,2.011163045873478
2021,lgbm,long_short,10,0.14280930603802977,0.09117262676461461,1.5040841630614257,-0.03821108208451196,0.0005441718413546313,253,2.011163045873478
2021,lgbm,long_short,20,0.11547032199808549,0.09215984205666689,1.2271368535327767,-0.04625371073101325,0.0004487807087440312,253,2.011163045873478
2021,ranker,long_only,0,0.05161526089210189,0.34322778078391497,0.317107246949262,-0.27783016881941125,0.00043190482794004795,253,0.9718466677076075
2021,ranker,long_only,5,0.045564945593387085,0.3430468423316167,0.30034377719794836,-0.2812880441045096,0.00040885708087978886,253,0.9718466677076075
2021,ranker,long_only,10,0.03954654034492622,0.3428737101189028,0.28355615858913624,-0.2847310194486089,0.00038580933381952826,253,0.9718466677076075
2021,ranker,long_only,20,0.02760484864494228,0.3425509112237434,0.24991288827205638,-0.29157249838303145,0.0003397138396990099,253,0.9718466677076075
2021,ranker,long_short,0,-0.08119541298061084,0.2799360720803124,-0.1617645831891785,-0.32204823704081675,-0.00017969738896701413,253,1.2662745625403617
2021,ranker,long_short,5,-0.08810343181897118,0.27974070171252874,-0.18892981552059612,-0.3262710252953043,-0.00020972761574662762,253,1.2662745625403617
2021,ranker,long_short,10,-0.09496384191827112,0.2795616897621905,-0.21612037174338206,-0.3304701456157483,-0.00023975784252624067,253,1.2662745625403617
2021,ranker,long_short,20,-0.10854302732510235,0.2792528640756707,-0.27055840900190153,-0.3387978535142734,-0.0002998182960854671,253,1.2662745625403617
2021,ridge,long_only,0,0.1520350966044035,0.2479836002473266,0.6921455344791626,-0.17575097530267192,0.0006811140537113209,253,1.0645464476323248
2021,ridge,long_only,5,0.14477031107193894,0.24774352735850805,0.6671363355987853,-0.17826056731859097,0.0006558678928979065,253,1.0645464476323248
2021,ridge,long_only,10,0.13754751585079528,0.2475163989897975,0.6420450407887613,-0.18076379523263997,0.0006306217320844915,253,1.0645464476323248
2021,ridge,long_only,20,0.12322701491573484,0.24710111655727263,0.5916307197318822,-0.18575121035115782,0.0005801294104576623,253,1.0645464476323248
2021,ridge,long_short,0,0.3183607408379432,0.13089646966011684,2.1693665938714104,-0.04765221379335549,0.0011268350338744446,253,1.8605724185429484
2021,ridge,long_short,5,0.3037725355485086,0.13070791515060565,2.087426136036247,-0.04765221379335571,0.0010827107867943746,253,1.8605724185429484
2021,ridge,long_short,10,0.2893323446117986,0.13059540459410837,2.004081298430404,-0.0476522137933556,0.0010385865397143043,253,1.8605724185429484
2021,ridge,long_short,20,0.26089055459954347,0.13059916864549873,1.8337420518327612,-0.04765221379335516,0.0009503380455541653,253,1.8605724185429484
2022,lgbm,long_only,0,-0.2661681757991756,0.36630788912928564,-0.6622184534059441,-0.3520631060242253,-0.0009626025547999665,252,1.1551876347758967
2022,lgbm,long_only,5,-0.2712139065312186,0.3661994302302516,-0.6813417745116834,-0.35406217164622256,-0.000990107022294631,252,1.1551876347758967
2022,lgbm,long_only,10,-0.276227898557861,0.366101697056148,-0.7004559047088308,-0.35605630339677175,-0.0010176114897892954,252,1.1551876347758967
2022,lgbm,long_only,20,-0.2861613899265406,0.36593844131454895,-0.7386497741894013,-0.360029801802902,-0.0010726204247786231,252,1.1551876347758967
2022,lgbm,long_short,0,0.08948368013339336,0.13374926292716513,0.7075589512487773,-0.0836857111389635,0.00037553765161524576,252,2.5271407595518465
2022,lgbm,long_short,5,0.07311542528475301,0.13359797336956544,0.5948641408645455,-0.08602546624505869,0.00031536763353067843,252,2.5271407595518465
2022,lgbm,long_short,10,0.05697266490812769,0.1335851827106821,0.48141416426177885,-0.0883622386992775,0.0002551976154461113,252,2.5271407595518465
2022,lgbm,long_short,20,0.025352359879017072,0.13397482723301732,0.25366041277807116,-0.09401237334066093,0.00013485757927697594,252,2.5271407595518465
2022,ranker,long_only,0,-0.2945261595496441,0.3775559519178163,-0.7356163093542378,-0.3430943363520945,-0.001102128237795675,252,0.9423496696134972
2022,ranker,long_only,5,-0.2984807927829236,0.3774490994514631,-0.7508043186592177,-0.345568167509547,-0.0011245651346912342,252,0.9423496696134972
2022,ranker,long_only,10,-0.30241514695902705,0.3773491727957777,-0.7659868705113178,-0.34811214438269455,-0.0011470020315867944,252,0.9423496696134972
2022,ranker,long_only,20,-0.31022339516761543,0.3771701185537997,-0.7963321939364917,-0.353174259849825,-0.0011918758253779125,252,0.9423496696134972
2022,ranker,long_short,0,-0.15262324974936248,0.24676110116269917,-0.5483036264855178,-0.21588875568741672,-0.0005369047882661415,252,1.815911598034906
2022,ranker,long_short,5,-0.1617772323571528,0.24659448055535516,-0.5928578608167974,-0.21887868115184272,-0.0005801407786955444,252,1.815911598034906
2022,ranker,long_short,10,-0.1708406429164927,0.24646691453782668,-0.6373713328381723,-0.22186012492005336,-0.0006233767691249464,252,1.815911598034906
2022,ranker,long_short,20,-0.18869899737255746,0.24632917039794172,-0.7261904252221681,-0.2277976310470139,-0.0007098487499837508,252,1.815911598034906
2022,ridge,long_only,0,-0.3165563172265705,0.40521954986448483,-0.7373444381852116,-0.3640835126389348,-0.0011856602433987812,252,1.1547599593270295
2022,ridge,long_only,5,-0.3212505533449357,0.4051041739024115,-0.754657593743038,-0.3674565736085136,-0.001213154528144663,252,1.1547599593270295
2022,ridge,long_only,10,-0.3259152331915083,0.4049982666064267,-0.7719625653416465,-0.3708137278179815,-0.0012406488128905444,252,1.1547599593270295
2022,ridge,long_only,20,-0.33515659991689795,0.40481488707450775,-0.8065430170315054,-0.3774805783202173,-0.001295637382382308,252,1.1547599593270295
2022,ridge,long_short,0,0.01076607549028008,0.22717451543864417,0.159741423035353,-0.11701583712266395,0.00014400468402196742,252,2.194732002762549
2022,ridge,long_short,5,-0.002433261211609916,0.2270705073327237,0.10182206676044352,-0.12102972179339078,9.174916014666812e-05,252,2.194732002762549
2022,ridge,long_short,10,-0.01547450495003233,0.22702770605522166,0.043837805144207424,-0.12502991199739055,3.9493636271369864e-05,252,2.194732002762549
2022,ridge,long_short,20,-0.04108958610993674,0.22712581291390216,-0.07213793748302945,-0.13513117440017208,-6.501741147922745e-05,252,2.194732002762549
2023,lgbm,long_only,0,0.01804286098876795,0.2570896971054405,0.20426445687400277,-0.278286209187498,0.00020839002915533603,229,1.1554030147338026
2023,lgbm,long_only,5,0.011608273115973677,0.2570300487758431,0.17710506744018056,-0.281553630144745,0.00018064017508967697,229,1.1554030147338026
2023,lgbm,long_only,10,0.0052106682488670675,0.2569854769359862,0.14992427337693381,-0.2848081040520727,0.00015289032102401792,229,1.1554030147338026
2023,lgbm,long_only,20,-0.00747435701950816,0.25694159145553075,0.09551756222078285,-0.29127838653360294,9.739061289270089e-05,229,1.1554030147338026
2023,lgbm,long_short,0,0.04887697421955428,0.16686898874514378,0.3975779177567087,-0.13983852927000096,0.00026326755985500765,229,2.4647255476143624
2023,lgbm,long_short,5,0.034772706552530064,0.16676777241275353,0.3083684283232091,-0.14280994655423873,0.00020407109473763265,229,2.4647255476143624
2023,lgbm,long_short,10,0.020840974624663167,0.1667726018485486,0.21891129753710642,-0.14686802594973747,0.00014487462962025797,229,2.4647255476143624
2023,lgbm,long_short,20,-0.006512466797223837,0.16710015934879366,0.0399364565010279,-0.16012462309097797,2.648169938550765e-05,229,2.4647255476143624
2023,ranker,long_only,0,-0.04122856793216512,0.24390375110258686,-0.06865059890760199,-0.28328423554850723,-6.644499440080665e-05,229,1.2199914554370253
2023,ranker,long_only,5,-0.04763283736206336,0.24386098340009,-0.09894168664650294,-0.2867827054921369,-9.57460992257133e-05,229,1.2199914554370253
2023,ranker,long_only,10,-0.05399825966872973,0.2438362299922573,-0.12923385266314483,-0.29026622691847215,-0.00012504720405061935,229,1.2199914554370253
2023,ranker,long_only,20,-0.06661340924824288,0.24384078401261802,-0.18979455155505948,-0.29718864313658244,-0.00018364941370043237,229,1.2199914554370253
2023,ranker,long_short,0,-0.08790405785244337,0.17297558832030083,-0.49915653956931,-0.20497386198272893,-0.00034262657180923376,229,1.845690369147958
2023,ranker,long_short,5,-0.09712717366671353,0.1730250972566027,-0.5635757890397598,-0.21136730604134457,-0.0003869553798018692,229,1.845690369147958
2023,ranker,long_short,10,-0.10626557660054159,0.17313271502185446,-0.6277474208759242,-0.21771503205474796,-0.00043128418779450595,229,1.845690369147958
2023,ranker,long_short,20,-0.12429103759170912,0.1735217861942416,-0.7550944318071589,-0.23027447302985105,-0.0005199418037797783,229,1.845690369147958
2023,ridge,long_only,0,0.11089993994718705,0.2727598428629402,0.5598559888852244,-0.2924162363932602,0.0006059771093421023,229,0.9903949366436834
2023,ridge,long_only,5,0.10488536022679784,0.2726947525697831,0.5380080185891226,-0.29344082208097244,0.0005821903313877779,229,0.9903949366436834
2023,ridge,long_only,10,0.09890036010080117,0.272640215025511,0.5161296379261717,-0.29446442509158244,0.0005584035534334547,229,0.9903949366436834
2023,ridge,long_only,20,0.08701857586353778,0.2725628222961216,0.47229170248463015,-0.2965086849527109,0.0005108299975248055,229,0.9903949366436834
2023,ridge,long_short,0,0.15525190806130063,0.20356362889643304,0.8814952302392879,-0.17812696737013067,0.0007120649520730404,229,1.9258536834252302
2023,ridge,long_short,5,0.14310544116376422,0.20347530880865922,0.8245930609825747,-0.1798127291386603,0.0006658108243051863,229,1.9258536834252302
2023,ridge,long_short,10,0.13107511154206097,0.20344013006637607,0.7674409541346042,-0.18210953679627517,0.0006195566965373319,229,1.9258536834252302
2023,ridge,long_short,20,0.10735887288541424,0.20352926521452497,0.6525656494284366,-0.18694417738765123,0.000527048441001623,229,1.9258536834252302
